1.0095,1.0007,0.98395,1.0203,0.97029,1.021,0.98458,1.0013,1.0022,1.0065,1.0112,1.0123,1.0268,1.0095,1.018,0.97655,0.98676,1.0307,0.99382,0.95807,1.0495,1.0295,0.97037,0.96831,1.0148,1.0055,1.0129,0.96948,1.0258,1.0116,1.026,1.0021,0.98143,1.002,1.0202,0.98105,0.98691,0.97554,0.97779,1.0036,1.0018,1.0003,0.99811,1.0003,0.99931,1.0167,1.0178,0.95116,0.9762,0.99864,0.98136,1.0136,1.0308,1.0185,1.0113,1.0145,1.0002,1.0034,1.0009,1.0014,1.026,1.0043,1.0032,0.96395,0.95802,0.96095,0.97191,1.0239,0.97544,1.0095,0.9887,1.0174,0.98121,1.004,1.0013,0.96801,0.9651,0.97847,1.0334,1.0218,0.992,0.9987,1.0282,0.99727,0.99701,1.015,0.98466,0.99061,0.97293,1.0362,1.0038,0.94341,1.0081,1.0083,0.99887,1.0317,1.0065,1.0427,1.0378,1.0056
-1.0129,-1.0026,-1.004,-0.99657,-0.98896,-1.0125,-1.0034,-0.99377,-1.0065,-0.98885,-0.96138,-1.0132,-1.0001,-0.99124,-1.0085,-1.021,-0.98753,-1.0223,-0.99458,-0.99183,-1.0045,-1.0046,-0.9695,-1.0131,-1.074,-1.0441,-0.97593,-0.99278,-0.99569,-0.96971,-0.98852,-0.97617,-1.0169,-0.98048,-1.0313,-0.9926,-0.98602,-1.0174,-0.98714,-1.0117,-1.0224,-1.0056,-0.99676,-1.0207,-1.016,-1.0388,-0.99721,-1.0155,-1.001,-0.97832,-0.96407,-1.0121,-0.98849,-1.0365,-1.0443,-0.99797,-1.0397,-1.0076,-1.0144,-1.0058,-0.98434,-1.01,-1.0263,-1.0124,-1.0178,-0.98565,-1.025,-0.99808,-0.99724,-1.0075,-0.98077,-0.97804,-0.98896,-0.98624,-1.0045,-0.99553,-1.0016,-0.98688,-1.0364,-1.0121,-1.0086,-1.0196,-1.0058,-0.9591,-1.0113,-1.0203,-0.99312,-1.0652,-1.0049,-0.98055,-1.005,-0.979,-0.99128,-1.0125,-1.0173,-0.98697,-0.94498,-1.0099,-0.96096,-0.99999
-1.988,0.78401,2.468,1.5768,1.8032,-0.1144,2.3952,-0.37202,0.94912,0.47043,-0.47203,2.1866,0.41961,-0.40582,-0.18884,0.91172,-2.7182,0.16431,2.0605,-0.20488,-1.3666,1.1697,-1.6098,0.35818,1.0714,0.4877,1.4848,0.78655,0.27522,0.2168,0.73111,-0.5523,0.0091392,1.5329,1.8139,2.8824,-0.62981,3.0794,-0.89666,-1.0768,1.6598,0.10908,0.038861,1.5998,-0.65489,0.98294,1.4312,0.15262,0.38955,0.55357,1.9455,1.121,1.1532,-0.91382,0.44018,0.34912,0.43619,0.38481,0.97257,1.9852,0.87116,0.083272,0.9208,2.5826,0.35412,3.6437,1.1458,-0.36781,-0.81992,1.8228,0.22809,0.84836,2.0385,-0.70721,-0.10614,0.90666,0.99071,0.13654,0.27365,1.2737,1.6799,-0.45907,-0.4313,0.30501,0.19206,-0.15002,0.51643,0.51739,0.28382,1.2824,0.90279,0.16764,0.23449,-0.40755,0.76246,0.68054,-1.1841,-0.21332,-0.10449,-0.16972
-0.2679,-0.086517,2.1245,1.6853,0.19883,1.3588,-0.91524,0.3064,-0.84956,0.59245,-0.67356,0.12539,-0.48731,-0.51433,2.2897,0.58229,0.93768,-1.2742,0.78725,0.1308,-0.32254,1.0515,0.65923,-0.63071,-0.64163,1.0829,1.2655,0.97731,2.0971,0.54688,2.3651,-0.44352,1.2722,-0.33938,0.83735,-0.16295,-0.44698,-0.28422,-0.64873,1.2179,-0.11681,0.29845,1.951,0.040193,-0.4862,1.5399,-1.5706,1.074,-0.25673,1.7072,0.46275,0.57393,0.95405,0.80855,1.6837,1.9905,-0.24996,-0.043393,0.29779,-0.88403,-1.0033,1.362,1.5595,0.35714,2.284,-0.56273,0.58343,1.5156,0.46982,0.31395,-0.40885,-0.94852,0.039205,1.7714,0.27343,-0.13583,0.41811,0.48225,-0.46888,-0.5714,0.40907,-0.0071061,0.39622,0.53015,0.83356,1.1026,-0.90011,-0.12628,1.2479,0.91118,1.5075,-0.55502,0.013388,0.88391,0.42091,0.96698,2.9214,0.40252,0.40843,1.2174
1.9741,0.1675,-0.067938,0.72425,1.7029,-1.1537,0.84037,-2.2229,0.45137,0.0084656,0.33902,0.31144,-1.3675,0.35193,0.55755,1.4389,0.40478,1.6795,-0.48869,1.7819,2.2437,-2.0324,0.73567,2.5833,-0.12109,-0.24159,-1.0094,2.0774,-0.47672,0.71886,0.9852,1.0612,1.2987,2.7595,0.59547,1.7064,-0.39257,-0.65666,0.99902,-0.67241,2.7596,-0.84841,2.4762,1.3935,0.60075,0.43203,0.965,0.17669,0.9866,-1.4214,1.2454,-0.25376,1.2754,-1.173,1.7052,0.29862,-0.32498,-0.10108,-1.9617,-0.38916,1.7975,-0.01836,-0.17208,0.26847,-0.54155,3.0574,0.42425,-0.39592,-1.0754,1.5312,0.63761,0.2312,-1.36,-0.93033,0.036074,0.24552,-0.34909,0.66799,0.93041,0.96428,-0.15246,0.85343,0.16109,-0.91854,0.40137,-1.4589,-0.58658,0.97788,0.87401,-0.32134,0.46877,0.25163,1.4832,-1.3856,0.31405,-0.77339,0.054104,0.26047,-1.9831,-0.88096
-0.56601,1.2512,-0.49321,-0.9552,-1.0521,1.1252,-0.88743,0.047264,0.94746,1.6046,0.70465,0.066927,-0.043947,0.90628,-0.52951,-0.87586,-0.17923,0.05959,-0.79112,0.71982,1.3909,-0.98188,0.31072,2.0833,0.68561,1.8241,1.4215,-0.84028,0.4755,0.16058,0.02169,0.19196,-0.5405,0.10731,-0.13213,0.44255,1.9441,1.5612,-0.70709,-1.4543,-0.2326,-0.31638,1.0608,-0.022232,-0.42609,1.0311,0.1727,0.64018,1.1436,0.41736,-1.812,2.1304,1.4198,2.1116,1.7064,-0.17608,1.5038,0.36783,-0.71001,1.1799,1.0548,1.1188,1.1124,-0.10998,1.0111,-1.3602,-2.1249,-0.43521,1.2191,-2.017,0.98772,1.2519,0.25709,0.34766,1.5197,-1.0114,1.5959,2.4039,0.58032,0.83625,0.7291,-0.46633,1.058,0.1373,0.92572,0.84696,-1.7725,-0.83797,1.0293,1.1009,-1.5434,0.044784,-0.21502,-0.42882,-0.13585,-0.16082,0.83713,-0.38971,-0.18847,0.31642
0.37763,0.14229,0.2772,1.1108,1.3069,1.1238,0.41326,0.45917,0.048328,0.47777,1.0196,-0.31241,0.57461,1.5582,1.3602,1.1865,0.39647,-0.11844,0.99677,-0.42021,0.013378,1.1321,0.58288,0.64646,0.74565,0.64918,0.6001,-0.84043,0.22644,-0.68671,1.7469,0.027151,-0.67952,-0.65254,1.5611,1.5248,1.4989,-0.56357,0.28302,0.32825,0.72349,-0.32545,0.68697,1.1009,0.89453,-0.7373,0.82301,-0.64853,-0.082478,-0.9179,0.54503,-0.61315,-1.038,-0.059413,1.9414,-0.42362,-0.70279,-2.1781,-0.25334,-0.86259,-0.10644,0.81633,1.4589,1.6703,0.26797,0.69163,0.37458,-0.028401,1.0194,0.19168,2.2441,0.84427,0.42423,0.41068,0.64943,0.71778,-0.064304,-0.14507,0.50232,-0.52542,-1.6486,-0.34133,1.6618,-0.94109,-0.21406,1.4749,-0.36037,0.89912,2.2174,0.7347,-1.3124,0.65663,0.58393,0.11844,-0.36923,-1.1431,-0.12737,0.28655,1.8778,-0.4138
-2.097,-0.76184,2.4817,0.77856,0.62799,0.63064,-1.4292,1.3694,-0.066335,-0.035107,0.53785,2.5366,0.42272,-0.20707,-1.185,-0.59488,0.48795,-0.4683,0.01993,-0.401,0.62788,2.3226,1.7357,-1.4782,0.53798,-0.60659,-1.253,0.56733,1.5694,0.53124,0.47413,0.27891,0.36123,-0.45709,0.75278,1.0219,-0.90787,0.88695,0.081971,1.5702,0.34078,-1.3723,0.98295,-0.23702,2.7116,1.0037,0.78986,1.2463,1.8484,1.225,0.14729,0.55293,-1.3259,-0.077505,0.87071,-0.51716,-1.0724,-0.76525,0.57463,1.462,-1.4195,1.5154,-1.4708,1.7248,-0.009447,0.28353,-0.55999,-0.85447,1.4669,2.165,0.23127,0.4153,-0.81886,-0.12518,-0.030224,-0.1437,1.3848,2.0143,1.672,0.83367,0.26792,-0.17551,-0.70971,0.93046,-0.035976,-0.9353,1.7809,3.5982,0.05921,0.97925,1.2346,1.0968,0.36905,-0.62797,-0.37317,0.019824,0.39104,-0.20921,-0.83749,0.8054
-0.43694,0.42533,1.0175,2.7272,0.34756,0.97109,0.39535,0.71775,0.85962,1.2395,0.095129,-0.40259,0.39029,0.8289,2.3139,1.0686,-0.042979,-0.72319,-0.27848,0.8701,-0.6867,-0.39031,0.76184,1.7881,-0.062195,-0.68191,0.53658,1.918,0.58908,0.20357,2.4687,-0.0073651,0.58901,1.3523,-1.8266,0.30431,-0.8783,1.2357,2.5631,1.2274,0.08709,-1.8204,3.9537,1.3324,2.1632,-0.33874,0.32583,-0.97772,-0.504,0.30255,-0.20498,-0.48038,0.50811,-1.1011,1.7995,0.72967,3.9083,-0.62502,1.4754,1.658,-0.98413,1.389,0.04724,0.84989,0.85287,0.2404,0.15718,2.3146,1.9484,1.524,-0.1814,-0.12405,0.073874,2.9642,1.8943,-0.62027,2.2931,-0.33496,-0.65423,0.2134,-0.48431,0.34303,0.991,1.6101,0.9205,2.2379,-0.69747,-0.059804,-1.2119,2.3503,0.93923,3.0792,2.6041,0.094711,2.3752,0.57291,-0.65141,-0.29682,1.296,0.7442
0.77011,0.73354,0.34513,-0.47343,0.82534,2.0086,-1.9808,-0.71895,1.5125,0.14594,1.6029,-0.83635,2.4976,3.2888,-1.1082,0.95457,0.43601,2.3688,-0.21303,3.0709,0.23114,0.0368,1.2547,-1.504,-0.011611,1.8456,0.51639,0.1488,0.97585,1.3266,6.4035e-05,-2.0132,-1.7848,0.81943,2.2153,0.80993,0.20471,-0.43747,0.81044,0.34616,1.4024,0.20555,0.81357,0.55671,-0.3882,1.4503,-0.27325,1.4781,1.2757,-1.1514,0.88848,1.0309,2.225,1.122,-0.75942,-0.35988,-0.6272,0.59022,0.60044,1.2044,-1.5054,0.95038,-0.51957,0.44242,1.2787,1.9262,0.71991,-0.23001,0.96429,-1.0885,2.1397,1.2879,0.21842,0.53109,0.95432,2.3686,0.54486,0.18285,1.5737,-1.9217,1.6167,0.59013,0.255,0.031643,-0.34647,0.66889,0.055172,-0.56133,0.45692,0.69429,1.5728,0.75969,0.93535,-0.15368,0.30686,1.3024,0.88446,-1.8296,-0.09134,0.060096
